기관명,영문서비스명,시작주소,끝주소,개수(/24),할당일
주식회사 케이티,KORNET,211.57.224.0,211.57.231.255,8,20000223
주식회사 케이티,KORNET,211.57.232.0,211.57.235.255,4,20000223
주식회사 케이티,KORNET,211.57.236.0,211.57.243.255,8,20000223
주식회사 케이티,KORNET,211.57.24.0,211.57.27.255,4,20000223
주식회사 케이티,KORNET,211.57.244.0,211.57.247.255,4,20000223
주식회사 케이티,KORNET,211.57.248.0,211.57.251.255,4,20000223
주식회사 케이티,KORNET,211.57.252.0,211.57.255.255,4,20000223
주식회사 케이티,KORNET,211.57.28.0,211.57.31.255,4,20000223
주식회사 케이티,KORNET,211.57.32.0,211.57.35.255,4,20000223
주식회사 케이티,KORNET,211.57.36.0,211.57.39.255,4,20000223
주식회사 케이티,KORNET,211.57.4.0,211.57.7.255,4,20000223
주식회사 케이티,KORNET,211.57.40.0,211.57.63.255,24,20000223
주식회사 케이티,KORNET,211.57.64.0,211.57.67.255,4,20000223
주식회사 케이티,KORNET,211.57.68.0,211.57.87.255,20,20000223
주식회사 케이티,KORNET,211.57.8.0,211.57.11.255,4,20000223
주식회사 케이티,KORNET,211.57.88.0,211.57.91.255,4,20000223
주식회사 케이티,KORNET,211.57.92.0,211.57.95.255,4,20000223
주식회사 케이티,KORNET,211.57.96.0,211.57.99.255,4,20000223
주식회사 케이티,KORNET,211.56.64.0,211.56.127.255,64,20000229
주식회사 케이티,KORNET,211.55.0.0,211.55.255.255,256,20000313
주식회사 케이티,KORNET,211.56.32.0,211.56.39.255,8,20000329
주식회사 케이티,KORNET,211.56.40.0,211.56.47.255,8,20000329
주식회사 케이티,KORNET,211.56.48.0,211.56.55.255,8,20000329
주식회사 케이티,KORNET,211.56.56.0,211.56.63.255,8,20000329
주식회사 케이티,KORNET,211.62.0.0,211.62.7.255,8,20000329
주식회사 케이티,KORNET,211.62.16.0,211.62.23.255,8,20000329
주식회사 케이티,KORNET,211.62.24.0,211.62.31.255,8,20000329
주식회사 케이티,KORNET,211.62.32.0,211.62.39.255,8,20000329
주식회사 케이티,KORNET,211.62.40.0,211.62.63.255,24,20000329
주식회사 케이티,KORNET,211.62.8.0,211.62.15.255,8,20000329
주식회사 케이티,KORNET,211.62.64.0,211.62.127.255,64,20000330
주식회사 케이티,KORNET,211.63.192.0,211.63.255.255,64,20000407
주식회사 케이티,KORNET,211.63.128.0,211.63.191.255,64,20000417
주식회사 케이티,KORNET,211.104.0.0,211.105.255.255,512,20000424
주식회사 케이티,KORNET,211.113.0.0,211.113.127.255,128,20000426
주식회사 케이티,KORNET,211.114.0.0,211.114.3.255,4,20000515
주식회사 케이티,KORNET,211.114.104.0,211.114.107.255,4,20000515
주식회사 케이티,KORNET,211.114.108.0,211.114.111.255,4,20000515
주식회사 케이티,KORNET,211.114.112.0,211.114.115.255,4,20000515
주식회사 케이티,KORNET,211.114.116.0,211.114.119.255,4,20000515
주식회사 케이티,KORNET,211.114.120.0,211.114.123.255,4,20000515
주식회사 케이티,KORNET,211.114.124.0,211.114.127.255,4,20000515
주식회사 케이티,KORNET,211.114.128.0,211.114.131.255,4,20000515
주식회사 케이티,KORNET,211.114.132.0,211.114.135.255,4,20000515
주식회사 케이티,KORNET,211.114.136.0,211.114.139.255,4,20000515
주식회사 케이티,KORNET,211.114.140.0,211.114.143.255,4,20000515
주식회사 케이티,KORNET,211.114.144.0,211.114.155.255,12,20000515
주식회사 케이티,KORNET,211.114.156.0,211.114.159.255,4,20000515
주식회사 케이티,KORNET,211.114.160.0,211.114.171.255,12,20000515
주식회사 케이티,KORNET,211.114.172.0,211.114.175.255,4,20000515
주식회사 케이티,KORNET,211.114.176.0,211.114.179.255,4,20000515
주식회사 케이티,KORNET,211.114.180.0,211.114.183.255,4,20000515
주식회사 케이티,KORNET,211.114.184.0,211.114.187.255,4,20000515
주식회사 케이티,KORNET,211.114.188.0,211.114.191.255,4,20000515
주식회사 케이티,KORNET,211.114.192.0,211.114.195.255,4,20000515
주식회사 케이티,KORNET,211.114.196.0,211.114.199.255,4,20000515
주식회사 케이티,KORNET,211.114.200.0,211.114.203.255,4,20000515
주식회사 케이티,KORNET,211.114.204.0,211.114.207.255,4,20000515
주식회사 케이티,KORNET,211.114.208.0,211.114.211.255,4,20000515
주식회사 케이티,KORNET,211.114.212.0,211.114.215.255,4,20000515
주식회사 케이티,KORNET,211.114.216.0,211.114.219.255,4,20000515
주식회사 케이티,KORNET,211.114.220.0,211.114.223.255,4,20000515
주식회사 케이티,KORNET,211.114.224.0,211.114.227.255,4,20000515
주식회사 케이티,KORNET,211.114.228.0,211.114.231.255,4,20000515
주식회사 케이티,KORNET,211.114.232.0,211.114.235.255,4,20000515
주식회사 케이티,KORNET,211.114.236.0,211.114.239.255,4,20000515
주식회사 케이티,KORNET,211.114.240.0,211.114.243.255,4,20000515
주식회사 케이티,KORNET,211.114.244.0,211.114.247.255,4,20000515
주식회사 케이티,KORNET,211.114.248.0,211.114.251.255,4,20000515
주식회사 케이티,KORNET,211.114.252.0,211.114.255.255,4,20000515
주식회사 케이티,KORNET,211.114.32.0,211.114.35.255,4,20000515
주식회사 케이티,KORNET,211.114.36.0,211.114.67.255,32,20000515
주식회사 케이티,KORNET,211.114.4.0,211.114.7.255,4,20000515
주식회사 케이티,KORNET,211.114.68.0,211.114.71.255,4,20000515
주식회사 케이티,KORNET,211.114.72.0,211.114.75.255,4,20000515
주식회사 케이티,KORNET,211.114.76.0,211.114.79.255,4,20000515
주식회사 케이티,KORNET,211.114.8.0,211.114.31.255,24,20000515
주식회사 케이티,KORNET,211.114.80.0,211.114.87.255,8,20000515
주식회사 케이티,KORNET,211.114.88.0,211.114.91.255,4,20000515
주식회사 케이티,KORNET,211.114.92.0,211.114.95.255,4,20000515
주식회사 케이티,KORNET,211.114.96.0,211.114.103.255,8,20000515
주식회사 케이티,KORNET,211.106.0.0,211.107.255.255,512,20000527
주식회사 케이티,KORNET,211.192.0.0,211.195.255.255,1024,20000615
주식회사 케이티,KORNET,211.174.64.0,211.174.95.255,32,20000628
주식회사 케이티,KORNET,211.196.0.0,211.199.255.255,1024,20000724
주식회사 케이티,KORNET,211.216.0.0,211.225.255.255,2560,20000912
주식회사 케이티,KORNET,211.248.0.0,211.248.3.255,4,20001005
주식회사 케이티,KORNET,211.248.100.0,211.248.103.255,4,20001005
주식회사 케이티,KORNET,211.248.104.0,211.248.107.255,4,20001005
주식회사 케이티,KORNET,211.248.108.0,211.248.111.255,4,20001005
주식회사 케이티,KORNET,211.248.112.0,211.248.115.255,4,20001005
주식회사 케이티,KORNET,211.248.116.0,211.248.119.255,4,20001005
주식회사 케이티,KORNET,211.248.12.0,211.248.15.255,4,20001005
주식회사 케이티,KORNET,211.248.120.0,211.248.123.255,4,20001005
주식회사 케이티,KORNET,211.248.124.0,211.248.127.255,4,20001005
주식회사 케이티,KORNET,211.248.128.0,211.248.131.255,4,20001005
주식회사 케이티,KORNET,211.248.132.0,211.248.135.255,4,20001005
주식회사 케이티,KORNET,211.248.136.0,211.248.143.255,8,20001005
주식회사 케이티,KORNET,211.248.144.0,211.248.147.255,4,20001005
주식회사 케이티,KORNET,211.248.148.0,211.248.151.255,4,20001005
주식회사 케이티,KORNET,211.248.152.0,211.248.155.255,4,20001005
주식회사 케이티,KORNET,211.248.156.0,211.248.159.255,4,20001005
주식회사 케이티,KORNET,211.248.16.0,211.248.19.255,4,20001005
주식회사 케이티,KORNET,211.248.160.0,211.248.163.255,4,20001005
주식회사 케이티,KORNET,211.248.164.0,211.248.167.255,4,20001005
주식회사 케이티,KORNET,211.248.168.0,211.248.171.255,4,20001005
주식회사 케이티,KORNET,211.248.172.0,211.248.175.255,4,20001005
주식회사 케이티,KORNET,211.248.176.0,211.248.179.255,4,20001005
주식회사 케이티,KORNET,211.248.180.0,211.248.183.255,4,20001005
주식회사 케이티,KORNET,211.248.184.0,211.248.187.255,4,20001005
주식회사 케이티,KORNET,211.248.188.0,211.248.191.255,4,20001005
주식회사 케이티,KORNET,211.248.192.0,211.248.195.255,4,20001005
주식회사 케이티,KORNET,211.248.196.0,211.248.199.255,4,20001005
주식회사 케이티,KORNET,211.248.20.0,211.248.23.255,4,20001005
주식회사 케이티,KORNET,211.248.200.0,211.248.203.255,4,20001005
주식회사 케이티,KORNET,211.248.204.0,211.248.207.255,4,20001005
주식회사 케이티,KORNET,211.248.208.0,211.248.211.255,4,20001005
주식회사 케이티,KORNET,211.248.212.0,211.248.215.255,4,20001005
주식회사 케이티,KORNET,211.248.216.0,211.248.219.255,4,20001005
주식회사 케이티,KORNET,211.248.220.0,211.248.223.255,4,20001005
주식회사 케이티,KORNET,211.248.224.0,211.248.227.255,4,20001005
주식회사 케이티,KORNET,211.248.228.0,211.248.231.255,4,20001005
주식회사 케이티,KORNET,211.248.232.0,211.248.235.255,4,20001005
주식회사 케이티,KORNET,211.248.236.0,211.248.239.255,4,20001005
주식회사 케이티,KORNET,211.248.24.0,211.248.27.255,4,20001005
주식회사 케이티,KORNET,211.248.240.0,211.248.243.255,4,20001005
주식회사 케이티,KORNET,211.248.244.0,211.248.247.255,4,20001005
주식회사 케이티,KORNET,211.248.248.0,211.248.251.255,4,20001005
주식회사 케이티,KORNET,211.248.252.0,211.248.255.255,4,20001005
주식회사 케이티,KORNET,211.248.28.0,211.248.31.255,4,20001005
주식회사 케이티,KORNET,211.248.32.0,211.248.35.255,4,20001005
주식회사 케이티,KORNET,211.248.36.0,211.248.43.255,8,20001005
주식회사 케이티,KORNET,211.248.4.0,211.248.7.255,4,20001005
주식회사 케이티,KORNET,211.248.44.0,211.248.47.255,4,20001005
주식회사 케이티,KORNET,211.248.48.0,211.248.51.255,4,20001005
주식회사 케이티,KORNET,211.248.52.0,211.248.55.255,4,20001005
주식회사 케이티,KORNET,211.248.56.0,211.248.59.255,4,20001005
주식회사 케이티,KORNET,211.248.60.0,211.248.75.255,16,20001005
주식회사 케이티,KORNET,211.248.76.0,211.248.79.255,4,20001005
주식회사 케이티,KORNET,211.248.8.0,211.248.11.255,4,20001005
주식회사 케이티,KORNET,211.248.80.0,211.248.83.255,4,20001005
주식회사 케이티,KORNET,211.248.84.0,211.248.87.255,4,20001005
주식회사 케이티,KORNET,211.248.88.0,211.248.91.255,4,20001005
주식회사 케이티,KORNET,211.248.92.0,211.248.95.255,4,20001005
주식회사 케이티,KORNET,211.248.96.0,211.248.99.255,4,20001005
주식회사 케이티,KORNET,211.184.0.0,211.184.3.255,4,20001109
주식회사 케이티,KORNET,211.184.100.0,211.184.103.255,4,20001109
주식회사 케이티,KORNET,211.184.104.0,211.184.107.255,4,20001109
주식회사 케이티,KORNET,211.184.108.0,211.184.111.255,4,20001109
주식회사 케이티,KORNET,211.184.112.0,211.184.115.255,4,20001109
주식회사 케이티,KORNET,211.184.116.0,211.184.119.255,4,20001109
주식회사 케이티,KORNET,211.184.120.0,211.184.123.255,4,20001109
주식회사 케이티,KORNET,211.184.124.0,211.184.127.255,4,20001109
주식회사 케이티,KORNET,211.184.128.0,211.184.131.255,4,20001109
주식회사 케이티,KORNET,211.184.132.0,211.184.135.255,4,20001109
주식회사 케이티,KORNET,211.184.136.0,211.184.139.255,4,20001109
주식회사 케이티,KORNET,211.184.140.0,211.184.143.255,4,20001109
주식회사 케이티,KORNET,211.184.144.0,211.184.147.255,4,20001109
주식회사 케이티,KORNET,211.184.148.0,211.184.151.255,4,20001109
주식회사 케이티,KORNET,211.184.152.0,211.184.155.255,4,20001109
주식회사 케이티,KORNET,211.184.156.0,211.184.159.255,4,20001109
주식회사 케이티,KORNET,211.184.160.0,211.184.163.255,4,20001109
주식회사 케이티,KORNET,211.184.164.0,211.184.167.255,4,20001109
주식회사 케이티,KORNET,211.184.168.0,211.184.171.255,4,20001109
주식회사 케이티,KORNET,211.184.172.0,211.184.175.255,4,20001109
주식회사 케이티,KORNET,211.184.176.0,211.184.179.255,4,20001109
주식회사 케이티,KORNET,211.184.180.0,211.184.183.255,4,20001109
주식회사 케이티,KORNET,211.184.184.0,211.184.211.255,28,20001109
주식회사 케이티,KORNET,211.184.20.0,211.184.23.255,4,20001109
주식회사 케이티,KORNET,211.184.212.0,211.184.215.255,4,20001109
주식회사 케이티,KORNET,211.184.216.0,211.184.219.255,4,20001109
주식회사 케이티,KORNET,211.184.220.0,211.184.223.255,4,20001109
주식회사 케이티,KORNET,211.184.224.0,211.184.227.255,4,20001109
주식회사 케이티,KORNET,211.184.228.0,211.184.231.255,4,20001109
주식회사 케이티,KORNET,211.184.232.0,211.184.235.255,4,20001109
주식회사 케이티,KORNET,211.184.236.0,211.184.239.255,4,20001109
주식회사 케이티,KORNET,211.184.24.0,211.184.27.255,4,20001109
주식회사 케이티,KORNET,211.184.240.0,211.184.243.255,4,20001109
주식회사 케이티,KORNET,211.184.244.0,211.184.247.255,4,20001109
주식회사 케이티,KORNET,211.184.248.0,211.184.251.255,4,20001109
주식회사 케이티,KORNET,211.184.252.0,211.184.255.255,4,20001109
주식회사 케이티,KORNET,211.184.28.0,211.184.31.255,4,20001109
주식회사 케이티,KORNET,211.184.32.0,211.184.35.255,4,20001109
주식회사 케이티,KORNET,211.184.36.0,211.184.39.255,4,20001109
주식회사 케이티,KORNET,211.184.4.0,211.184.7.255,4,20001109
주식회사 케이티,KORNET,211.184.40.0,211.184.43.255,4,20001109
주식회사 케이티,KORNET,211.184.44.0,211.184.47.255,4,20001109
주식회사 케이티,KORNET,211.184.48.0,211.184.55.255,8,20001109
주식회사 케이티,KORNET,211.184.56.0,211.184.59.255,4,20001109
주식회사 케이티,KORNET,211.184.60.0,211.184.63.255,4,20001109
주식회사 케이티,KORNET,211.184.64.0,211.184.95.255,32,20001109
주식회사 케이티,KORNET,211.184.8.0,211.184.19.255,12,20001109
주식회사 케이티,KORNET,211.184.96.0,211.184.99.255,4,20001109
주식회사 케이티,KORNET,211.185.0.0,211.185.3.255,4,20001109
주식회사 케이티,KORNET,211.185.100.0,211.185.103.255,4,20001109
주식회사 케이티,KORNET,211.185.104.0,211.185.107.255,4,20001109
주식회사 케이티,KORNET,211.185.108.0,211.185.111.255,4,20001109
주식회사 케이티,KORNET,211.185.112.0,211.185.115.255,4,20001109
주식회사 케이티,KORNET,211.185.116.0,211.185.119.255,4,20001109
주식회사 케이티,KORNET,211.185.120.0,211.185.123.255,4,20001109
주식회사 케이티,KORNET,211.185.124.0,211.185.127.255,4,20001109
주식회사 케이티,KORNET,211.185.128.0,211.185.135.255,8,20001109
주식회사 케이티,KORNET,211.185.136.0,211.185.139.255,4,20001109
주식회사 케이티,KORNET,211.185.140.0,211.185.143.255,4,20001109
주식회사 케이티,KORNET,211.185.144.0,211.185.147.255,4,20001109
주식회사 케이티,KORNET,211.185.148.0,211.185.151.255,4,20001109
주식회사 케이티,KORNET,211.185.152.0,211.185.155.255,4,20001109
주식회사 케이티,KORNET,211.185.156.0,211.185.159.255,4,20001109
주식회사 케이티,KORNET,211.185.160.0,211.185.163.255,4,20001109
주식회사 케이티,KORNET,211.185.164.0,211.185.167.255,4,20001109
주식회사 케이티,KORNET,211.185.168.0,211.185.171.255,4,20001109
주식회사 케이티,KORNET,211.185.172.0,211.185.175.255,4,20001109
주식회사 케이티,KORNET,211.185.176.0,211.185.179.255,4,20001109
주식회사 케이티,KORNET,211.185.180.0,211.185.183.255,4,20001109
주식회사 케이티,KORNET,211.185.184.0,211.185.187.255,4,20001109
주식회사 케이티,KORNET,211.185.188.0,211.185.191.255,4,20001109
주식회사 케이티,KORNET,211.185.192.0,211.185.195.255,4,20001109
주식회사 케이티,KORNET,211.185.196.0,211.185.203.255,8,20001109
주식회사 케이티,KORNET,211.185.20.0,211.185.23.255,4,20001109
주식회사 케이티,KORNET,211.185.204.0,211.185.207.255,4,20001109
주식회사 케이티,KORNET,211.185.208.0,211.185.211.255,4,20001109
주식회사 케이티,KORNET,211.185.212.0,211.185.215.255,4,20001109
주식회사 케이티,KORNET,211.185.216.0,211.185.219.255,4,20001109
주식회사 케이티,KORNET,211.185.220.0,211.185.223.255,4,20001109
주식회사 케이티,KORNET,211.185.224.0,211.185.227.255,4,20001109
주식회사 케이티,KORNET,211.185.228.0,211.185.231.255,4,20001109
주식회사 케이티,KORNET,211.185.232.0,211.185.235.255,4,20001109
주식회사 케이티,KORNET,211.185.236.0,211.185.239.255,4,20001109
주식회사 케이티,KORNET,211.185.24.0,211.185.27.255,4,20001109
주식회사 케이티,KORNET,211.185.240.0,211.185.247.255,8,20001109
주식회사 케이티,KORNET,211.185.248.0,211.185.251.255,4,20001109
주식회사 케이티,KORNET,211.185.252.0,211.185.255.255,4,20001109
주식회사 케이티,KORNET,211.185.28.0,211.185.31.255,4,20001109
주식회사 케이티,KORNET,211.185.32.0,211.185.35.255,4,20001109
주식회사 케이티,KORNET,211.185.36.0,211.185.39.255,4,20001109
주식회사 케이티,KORNET,211.185.4.0,211.185.7.255,4,20001109
주식회사 케이티,KORNET,211.185.40.0,211.185.43.255,4,20001109
주식회사 케이티,KORNET,211.185.44.0,211.185.47.255,4,20001109
주식회사 케이티,KORNET,211.185.48.0,211.185.51.255,4,20001109
주식회사 케이티,KORNET,211.185.52.0,211.185.55.255,4,20001109
주식회사 케이티,KORNET,211.185.56.0,211.185.59.255,4,20001109
주식회사 케이티,KORNET,211.185.60.0,211.185.63.255,4,20001109
주식회사 케이티,KORNET,211.185.64.0,211.185.67.255,4,20001109
주식회사 케이티,KORNET,211.185.68.0,211.185.71.255,4,20001109
주식회사 케이티,KORNET,211.185.72.0,211.185.75.255,4,20001109
주식회사 케이티,KORNET,211.185.76.0,211.185.79.255,4,20001109
주식회사 케이티,KORNET,211.185.8.0,211.185.19.255,12,20001109
주식회사 케이티,KORNET,211.185.80.0,211.185.83.255,4,20001109
주식회사 케이티,KORNET,211.185.84.0,211.185.87.255,4,20001109
주식회사 케이티,KORNET,211.185.88.0,211.185.91.255,4,20001109
주식회사 케이티,KORNET,211.185.92.0,211.185.95.255,4,20001109
주식회사 케이티,KORNET,211.185.96.0,211.185.99.255,4,20001109
주식회사 케이티,KORNET,211.250.0.0,211.250.3.255,4,20001127
주식회사 케이티,KORNET,211.250.100.0,211.250.103.255,4,20001127
주식회사 케이티,KORNET,211.250.104.0,211.250.107.255,4,20001127
주식회사 케이티,KORNET,211.250.108.0,211.250.111.255,4,20001127
주식회사 케이티,KORNET,211.250.112.0,211.250.115.255,4,20001127
주식회사 케이티,KORNET,211.250.116.0,211.250.119.255,4,20001127
주식회사 케이티,KORNET,211.250.12.0,211.250.15.255,4,20001127
주식회사 케이티,KORNET,211.250.120.0,211.250.123.255,4,20001127
